,time,x_lmc,y_lmc,lat,lon,UTM_N,UTM_E,z,vel_over_ground_N,vel_over_ground_E,vel_over_ground_D,u,v,w,roll,pitch,yaw,p,q,r,q0,q1,q2,q3,rud_angle,mot_pwr,batt_pos,pump_vol,vel_oc_N,vel_oc_E,vel_oc_u,vel_oc_v
564,1574793771.000041,243.87911214379264,2780.821059722474,36.554295317486954,25.486174632619285,4046496.8710597223,364519.05911214376,167.20237638138477,0.09707498980236103,0.18982938285408207,-0.11758904975259207,0.14740126641943538,0.006716411678190969,0.0843463993730066,1.767654426788957,25.806050178140005,348.4675981264797,0.6828146288962452,0.5863089093657371,0.16704947442948015,-0.03721888352988978,-0.2187070819665367,0.1007825558298615,-0.9607778452965757,0.011974273353043095,5.01720491913636,-0.014862047999999994,252.5404202383452,0.11196956291184905,0.0744274941809093,0.10372710474932757,-0.10655578419168255
565,1574793779.000041,243.28208763110365,2785.3589322640137,36.55433612788811,25.486167165909762,4046501.4089322644,364518.46208763117,164.48876620828298,-0.09010477869954295,0.628795364065661,-0.4171061805085184,0.4510440796862699,-0.2201616114169496,0.7002266156862079,2.0747749730547267,25.730424821111047,349.3524058677372,0.006757256013413302,-0.05363968118224161,0.0017700819098130222,-0.041650656356611325,-0.21887423967774894,0.11032864146176942,-0.9678745895730535,0.04227631059116472,4.9285696300998865,-0.014862047999999997,252.55591865095056,0.05540695282893454,-0.16960016222333962,0.07936314933119731,-0.04487117804505613
566,1574793787.000041,242.65856624705188,2790.409013811625,36.554381550532284,25.48615931316016,4046506.4590138113,364517.83856624697,161.0747659180399,0.027481333650115666,0.9660662288434207,-0.4767753640204273,-0.023201389803377586,0.4332386190130606,0.3108131607374202,3.341780311413485,25.332788521310107,322.8091280534714,0.0049353248419607325,-0.001847064738050968,0.002759527623144542,-0.14121312181815068,-0.18210459826802589,0.5232507831559459,-0.8781861337206752,0.06372454812873984,5.1946920700197445,-0.014862048,252.4763418372391,0.07222452334852052,-0.2720572527253798,-0.07544395771347827,0.016254564152198645
567,1574793795.000041,243.29348026720947,2797.725740648007,36.554447578578596,25.486165118863546,4046513.775740648,364518.4734802672,157.4953175006488,0.19669829800408684,0.7020686115921505,-0.40772074890988436,0.14216576826537375,0.4145746061217599,0.5386475373954404,3.0192212500915034,24.883364563259143,-18.235167667323395,0.04499239524888344,-0.010141914749203158,0.040736783369766896,0.04836572480059145,0.24282778510377417,-0.08907017748432772,1.1099209692789762,0.05090001147831521,5.180999346732564,-0.014862048000000001,252.48990838194683,0.07476697555830633,-0.026701221382638193,-0.015941683124368763,0.0769081686973716
568,1574793803.000041,245.04782381101552,2803.250585399,36.55449761705736,25.486183743887036,4046519.300585399,364520.227823811,154.13457110285185,0.2795065911965553,0.8566763083246722,-0.40941496333881,-0.4433559368503727,-0.5558093664909217,0.8032682226605636,2.514730487476454,25.24607826754678,3.1488833748137406,-0.3012435944524555,0.11448688542687048,-0.5219913257051417,0.014519914971973807,0.2210909876113021,0.027123826167831058,0.9845833784285323,0.0501263751409682,5.195336430740113,-0.014862048,252.4900120976949,0.06895282486076541,-0.25158075899130206,-0.05582302771114763,-0.09253558813552139
569,1574793811.000041,247.57916635103214,2810.7219132323235,36.554565307356434,25.48621070596638,4046526.7719132337,364522.7591663511,150.52956399055796,0.45124042148857707,0.9699912589658977,-0.480346151165081,0.4032769603734224,0.7504199423783652,0.7987933686166797,2.7948847326099004,25.13372288659891,8.463677037993573,-0.011110008590243872,0.004089478062472645,-0.012794701032790207,0.007714109469834719,0.2187193484211975,0.06663153810128479,0.973711207879604,0.05215726210052594,5.090272506661801,-0.014862048000000004,252.48031199993642,0.09098452575922258,-0.06375927669003194,0.023982518983842127,0.12241896279430822
570,1574793819.000041,251.14003993534806,2818.211008588135,36.55463330379902,25.486249165070234,4046534.2610085877,364526.32003993547,146.91764200392063,0.17081595748598027,-0.013092391183626179,-0.011536667916194489,0.09566582106690631,-0.12671239052779285,-0.07758738644647245,1.764907902446877,25.65349868599977,5.2036964314319745,-0.012961173458849356,0.00607140097743393,-0.005837946987109903,0.00662993247280926,0.22172964323722671,0.03325835524865246,0.9716378921214329,0.01983031357447109,0.7662365514508276,-0.014862047999999997,252.57169977145057,0.09141508293414921,0.01585909887865139,0.049250915844960205,-0.09111149931630852
571,1574793827.000041,253.25518363056753,2821.4885070918986,36.55466314046578,25.486272215513484,4046537.538507092,364528.43518363056,145.13919492505903,0.33685297809855563,0.7903870057243427,-0.42661367814622986,0.14010123502711497,-0.4470266657125452,0.583594691627957,1.8253868764802668,25.667262433683625,5.123638021496004,0.005407388918463107,0.05962469611541449,-0.007363449777048315,0.021677760597645167,0.21599668055632903,-0.03157816884969994,0.9504987194207711,-0.01218990457802937,5.613984101708849,-0.014862048,252.48688236112093,0.07367716873193515,-0.07629956995077891,-0.0006535566004670194,-0.05579605256009677
572,1574793835.000041,255.8202600447006,2827.7739343428925,36.55472014825249,25.48629976302484,4046543.823934342,364531.0002600448,141.69520377221932,0.14836064671064939,1.004467102830445,-0.4539284970560993,0.16828738654578845,0.6323285952403884,0.7085211924805646,1.8441228668589986,25.87957880610417,302.4952480071605,-0.3259611853798308,0.5662394439790616,0.13772662294238538,-0.04889541709776371,-0.13838404173850358,0.1736760936106107,-0.6125622347260691,-0.007283600837097744,4.821303656844992,-0.014862048000000001,252.46386506990794,0.1197391595214331,-0.11786501062241174,0.09847086862556642,0.09270607505699051
573,1574793843.000041,256.67736076609503,2834.424593559352,36.554780205236746,25.48630816784268,4046550.47459356,364531.85736076615,138.32173988505465,-0.08203507655915879,1.4311885913883544,-0.6177939462419524,-0.7802005755119641,-0.18445185008045975,1.2777132064603163,1.6246637809553748,25.74857334977892,351.38662382353624,0.0074916036676789715,-0.056437371354660856,9.870087870817758e-05,-0.025590432366133266,-0.21657068585895348,0.05627590923122192,-0.9507883495758331,0.004295237295637873,4.771529841703185,-0.014862047999999997,252.4842791838118,0.06524684578600289,-0.15800826521488467,-0.08931430446608063,0.012581662842737604
574,1574793851.000041,256.3433909166431,2843.600290431281,36.55486284880049,25.486302824185863,4046559.650290434,364531.52339091676,134.92604040259675,-0.17702775554572828,1.4726297285100594,-0.6447010161723934,-0.05550034747802603,0.33834080570451713,1.582143845146108,2.040590721013528,25.42031264859281,352.76891430639176,-0.0994562084123029,-0.06601206766150625,0.11996569121324319,-0.028758644803087666,-0.21714289722522775,0.05516611527088891,-0.9663617757556046,0.02060148331419299,4.888414545020733,-0.014862048,252.50348053321073,0.05267799959985698,0.39682172962773465,-0.01694744587802243,0.05712118730234329
575,1574793859.000041,255.8795615893836,2851.7912356869774,36.554936599410304,25.486296203071735,4046567.8412356866,364531.0595615894,131.00001592603437,-0.05758980506037661,0.9775558965167671,-0.47500432454661906,-0.6991020404437502,0.5425209982158263,0.6336235028348588,2.9378488640685143,24.908782669188533,356.14201911159535,-0.05580904334782199,-0.023032518403586867,-0.19425140656303744,-0.03227296092099446,-0.21462611951978908,0.03837741890535692,-0.9754041847491743,0.04314942458323377,5.147389687973105,-0.014862048000000001,252.50432200430654,0.08139174037461956,-0.10187076974070369,-0.10394008499385811,-0.035785710068439294
576,1574793867.000041,256.17853209461725,2855.6477054224624,36.554971396131435,25.486298864665365,4046571.6977054216,364531.3585320946,129.09999955116902,-0.05636143298390012,1.6157199097595434,-0.799994219240124,0.9439039586414919,-1.0859122831680805,1.0879141080190062,2.6099344503528243,24.403953944160943,7.8134715666721775,-0.0027837193750690384,-0.0018664760552558812,0.0037985543418949186,0.0078111495705987175,0.21232926080172712,0.06177364105818604,0.9752122990933119,0.06557358780905571,4.821020819488883,-0.014862047999999994,252.47702315792222,0.07012192342747488,-0.013435508523518418,0.06155345897480406,0.026162501310808613
577,1574793875.000041,256.17280347299874,2864.9201022155235,36.55505495770329,25.486297170528633,4046580.970102215,364531.35280347295,125.68339836280333,0.21053007086767342,0.7728598637883878,-0.5309748856846626,0.20931457920584948,-0.25348665690464095,0.8912958561935007,2.5132388969489714,24.726250176583985,-57.2501740290494,0.01058909865207528,0.015392362822565857,0.016069417204452072,0.029334157887229442,0.28684862265051253,-0.0018507039955316174,1.3103813763282217,0.06538713679511854,4.846663211870414,-0.014862048,252.46428109806888,0.08100154922268758,-0.12105758938876517,0.025832769054838004,0.01872977330481567
578,1574793883.000041,258.34979319881904,2871.892272894096,36.55511809933795,25.486320262409965,4046587.942272893,364533.5297931988,121.31706447052012,0.18641258222103177,0.0368488810676368,-0.14057612691568697,0.2555324442785633,-0.17551646099802848,0.08543888867088403,2.5285026707331673,25.072823269478256,3.652907735125017,0.34626035345463324,0.4787932730310618,0.6550583445982765,0.010889646002839159,0.22049542453370619,0.04437788413841707,0.9871895317031602,0.044194367248683517,5.084325289117835,-0.014862047999999997,252.46832740230406,0.0704607145692409,-0.25509901027727305,0.044195568105159934,-0.08396421328450669
579,1574793891.000041,260.79158032294214,2875.9997845793255,36.555155462359515,25.486346815807615,4046592.04978458,364535.97158032295,119.00001806925133,0.36600605812212694,1.0837000882798662,-0.5333302500302048,-0.1560587355048281,-0.2708011324743033,1.2227473679758676,2.2436403304189834,24.97491572322798,5.162184318469218,0.00507085373401511,0.0039619232955561455,0.0059309215697026735,0.009360149270919048,0.216825945707812,0.0397305586565461,0.9753565483670367,0.020967247705310606,4.91635710907187,-0.014862048,252.47169760260252,0.12698416551099223,0.11998795384365905,-0.02352907818234645,-0.1332838709328003
